Timestamp,CAN_Id,Message_Name,Signal_Name,Physical_Value,Units,Bus_Channel
261.000000,0x18F,EPS_Status_01,Inverter_Temp,42.27,C,CAN_FD_1
261.000000,0x20C,EPS_Feedback_02,Steering_Angle,6.99,Deg,CAN_FD_1
261.000000,0x20C,EPS_Feedback_02,System_Voltage,12.19,V,CAN_FD_1
262.000000,0x18F,EPS_Status_01,Motor_Current,5.03,Amps,CAN_FD_1
262.000000,0x18F,EPS_Status_01,Inverter_Temp,42.28,C,CAN_FD_1
262.000000,0x20C,EPS_Feedback_02,Steering_Angle,7.88,Deg,CAN_FD_1
262.000000,0x20C,EPS_Feedback_02,System_Voltage,12.22,V,CAN_FD_1
263.000000,0x18F,EPS_Status_01,Motor_Current,5.03,Amps,CAN_FD_1
263.000000,0x18F,EPS_Status_01,Inverter_Temp,42.27,C,CAN_FD_1
263.000000,0x20C,EPS_Feedback_02,Steering_Angle,8.26,Deg,CAN_FD_1
263.000000,0x20C,EPS_Feedback_02,System_Voltage,12.25,V,CAN_FD_1
264.000000,0x18F,EPS_Status_01,Motor_Current,4.95,Amps,CAN_FD_1
264.000000,0x18F,EPS_Status_01,Inverter_Temp,42.27,C,CAN_FD_1
264.000000,0x20C,EPS_Feedback_02,Steering_Angle,8.48,Deg,CAN_FD_1
264.000000,0x20C,EPS_Feedback_02,System_Voltage,12.15,V,CAN_FD_1
265.000000,0x18F,EPS_Status_01,Motor_Current,5.05,Amps,CAN_FD_1
265.000000,0x18F,EPS_Status_01,Inverter_Temp,42.28,C,CAN_FD_1
265.000000,0x20C,EPS_Feedback_02,Steering_Angle,9.18,Deg,CAN_FD_1
265.000000,0x20C,EPS_Feedback_02,System_Voltage,12.22,V,CAN_FD_1
266.000000,0x18F,EPS_Status_01,Motor_Current,5.29,Amps,CAN_FD_1
266.000000,0x18F,EPS_Status_01,Inverter_Temp,42.30,C,CAN_FD_1
266.000000,0x20C,EPS_Feedback_02,Steering_Angle,9.78,Deg,CAN_FD_1
266.000000,0x20C,EPS_Feedback_02,System_Voltage,12.21,V,CAN_FD_1
267.000000,0x18F,EPS_Status_01,Motor_Current,4.84,Amps,CAN_FD_1
267.000000,0x18F,EPS_Status_01,Inverter_Temp,42.30,C,CAN_FD_1
267.000000,0x20C,EPS_Feedback_02,Steering_Angle,10.14,Deg,CAN_FD_1
267.000000,0x20C,EPS_Feedback_02,System_Voltage,12.20,V,CAN_FD_1
268.000000,0x18F,EPS_Status_01,Motor_Current,5.05,Amps,CAN_FD_1
268.000000,0x18F,EPS_Status_01,Inverter_Temp,42.23,C,CAN_FD_1
268.000000,0x20C,EPS_Feedback_02,Steering_Angle,10.80,Deg,CAN_FD_1
268.000000,0x20C,EPS_Feedback_02,System_Voltage,12.19,V,CAN_FD_1
269.000000,0x18F,EPS_Status_01,Motor_Current,5.04,Amps,CAN_FD_1
269.000000,0x18F,EPS_Status_01,Inverter_Temp,42.22,C,CAN_FD_1
269.000000,0x20C,EPS_Feedback_02,Steering_Angle,11.50,Deg,CAN_FD_1
269.000000,0x20C,EPS_Feedback_02,System_Voltage,12.18,V,CAN_FD_1
270.000000,0x18F,EPS_Status_01,Motor_Current,5.09,Amps,CAN_FD_1
270.000000,0x18F,EPS_Status_01,Inverter_Temp,42.29,C,CAN_FD_1
270.000000,0x20C,EPS_Feedback_02,Steering_Angle,12.20,Deg,CAN_FD_1
270.000000,0x20C,EPS_Feedback_02,System_Voltage,12.15,V,CAN_FD_1
271.000000,0x18F,EPS_Status_01,Motor_Current,5.12,Amps,CAN_FD_1
271.000000,0x18F,EPS_Status_01,Inverter_Temp,42.29,C,CAN_FD_1
271.000000,0x20C,EPS_Feedback_02,Steering_Angle,12.70,Deg,CAN_FD_1
271.000000,0x20C,EPS_Feedback_02,System_Voltage,12.17,V,CAN_FD_1
272.000000,0x18F,EPS_Status_01,Motor_Current,4.63,Amps,CAN_FD_1
272.000000,0x18F,EPS_Status_01,Inverter_Temp,42.29,C,CAN_FD_1
272.000000,0x20C,EPS_Feedback_02,Steering_Angle,12.98,Deg,CAN_FD_1
272.000000,0x20C,EPS_Feedback_02,System_Voltage,12.24,V,CAN_FD_1
273.000000,0x18F,EPS_Status_01,Motor_Current,4.88,Amps,CAN_FD_1
273.000000,0x18F,EPS_Status_01,Inverter_Temp,42.30,C,CAN_FD_1
273.000000,0x20C,EPS_Feedback_02,Steering_Angle,13.38,Deg,CAN_FD_1
273.000000,0x20C,EPS_Feedback_02,System_Voltage,12.15,V,CAN_FD_1
274.000000,0x18F,EPS_Status_01,Motor_Current,5.10,Amps,CAN_FD_1
274.000000,0x18F,EPS_Status_01,Inverter_Temp,42.27,C,CAN_FD_1
274.000000,0x20C,EPS_Feedback_02,Steering_Angle,13.42,Deg,CAN_FD_1
274.000000,0x20C,EPS_Feedback_02,System_Voltage,12.21,V,CAN_FD_1
275.000000,0x18F,EPS_Status_01,Motor_Current,5.03,Amps,CAN_FD_1
275.000000,0x18F,EPS_Status_01,Inverter_Temp,42.28,C,CAN_FD_1
275.000000,0x20C,EPS_Feedback_02,Steering_Angle,13.77,Deg,CAN_FD_1
275.000000,0x20C,EPS_Feedback_02,System_Voltage,12.21,V,CAN_FD_1
276.000000,0x18F,EPS_Status_01,Motor_Current,5.22,Amps,CAN_FD_1
276.000000,0x18F,EPS_Status_01,Inverter_Temp,42.29,C,CAN_FD_1
276.000000,0x20C,EPS_Feedback_02,Steering_Angle,14.16,Deg,CAN_FD_1
276.000000,0x20C,EPS_Feedback_02,System_Voltage,12.23,V,CAN_FD_1
277.000000,0x18F,EPS_Status_01,Motor_Current,5.07,Amps,CAN_FD_1
277.000000,0x18F,EPS_Status_01,Inverter_Temp,42.29,C,CAN_FD_1
277.000000,0x20C,EPS_Feedback_02,Steering_Angle,14.02,Deg,CAN_FD_1
277.000000,0x20C,EPS_Feedback_02,System_Voltage,12.17,V,CAN_FD_1
278.000000,0x18F,EPS_Status_01,Motor_Current,4.96,Amps,CAN_FD_1
278.000000,0x18F,EPS_Status_01,Inverter_Temp,42.26,C,CAN_FD_1
278.000000,0x20C,EPS_Feedback_02,Steering_Angle,14.83,Deg,CAN_FD_1
278.000000,0x20C,EPS_Feedback_02,System_Voltage,12.19,V,CAN_FD_1
279.000000,0x18F,EPS_Status_01,Motor_Current,5.19,Amps,CAN_FD_1
279.000000,0x18F,EPS_Status_01,Inverter_Temp,42.31,C,CAN_FD_1
279.000000,0x20C,EPS_Feedback_02,Steering_Angle,14.90,Deg,CAN_FD_1
279.000000,0x20C,EPS_Feedback_02,System_Voltage,12.21,V,CAN_FD_1
280.000000,0x18F,EPS_Status_01,Motor_Current,5.05,Amps,CAN_FD_1
280.000000,0x18F,EPS_Status_01,Inverter_Temp,42.33,C,CAN_FD_1
280.000000,0x20C,EPS_Feedback_02,Steering_Angle,14.69,Deg,CAN_FD_1
280.000000,0x20C,EPS_Feedback_02,System_Voltage,12.21,V,CAN_FD_1
281.000000,0x18F,EPS_Status_01,Motor_Current,4.96,Amps,CAN_FD_1
281.000000,0x18F,EPS_Status_01,Inverter_Temp,42.27,C,CAN_FD_1
281.000000,0x20C,EPS_Feedback_02,Steering_Angle,15.02,Deg,CAN_FD_1
281.000000,0x20C,EPS_Feedback_02,System_Voltage,12.17,V,CAN_FD_1
282.000000,0x18F,EPS_Status_01,Motor_Current,4.91,Amps,CAN_FD_1
282.000000,0x18F,EPS_Status_01,Inverter_Temp,42.31,C,CAN_FD_1
282.000000,0x20C,EPS_Feedback_02,Steering_Angle,15.06,Deg,CAN_FD_1
282.000000,0x20C,EPS_Feedback_02,System_Voltage,12.21,V,CAN_FD_1
283.000000,0x18F,EPS_Status_01,Motor_Current,4.94,Amps,CAN_FD_1
283.000000,0x18F,EPS_Status_01,Inverter_Temp,42.30,C,CAN_FD_1
283.000000,0x20C,EPS_Feedback_02,Steering_Angle,14.76,Deg,CAN_FD_1
283.000000,0x20C,EPS_Feedback_02,System_Voltage,12.16,V,CAN_FD_1
284.000000,0x18F,EPS_Status_01,Motor_Current,4.83,Amps,CAN_FD_1
284.000000,0x18F,EPS_Status_01,Inverter_Temp,42.29,C,CAN_FD_1
284.000000,0x20C,EPS_Feedback_02,Steering_Angle,14.65,Deg,CAN_FD_1
284.000000,0x20C,EPS_Feedback_02,System_Voltage,12.23,V,CAN_FD_1
285.000000,0x18F,EPS_Status_01,Motor_Current,5.01,Amps,CAN_FD_1
285.000000,0x18F,EPS_Status_01,Inverter_Temp,42.29,C,CAN_FD_1
285.000000,0x20C,EPS_Feedback_02,Steering_Angle,14.85,Deg,CAN_FD_1
285.000000,0x20C,EPS_Feedback_02,System_Voltage,12.21,V,CAN_FD_1
286.000000,0x18F,EPS_Status_01,Motor_Current,5.00,Amps,CAN_FD_1
286.000000,0x18F,EPS_Status_01,Inverter_Temp,42.29,C,CAN_FD_1
286.000000,0x20C,EPS_Feedback_02,Steering_Angle,14.94,Deg,CAN_FD_1
286.000000,0x20C,EPS_Feedback_02,System_Voltage,12.19,V,CAN_FD_1
287.000000,0x18F,EPS_Status_01,Motor_Current,5.23,Amps,CAN_FD_1
287.000000,0x18F,EPS_Status_01,Inverter_Temp,42.31,C,CAN_FD_1
287.000000,0x20C,EPS_Feedback_02,Steering_Angle,14.75,Deg,CAN_FD_1
287.000000,0x20C,EPS_Feedback_02,System_Voltage,12.25,V,CAN_FD_1
288.000000,0x18F,EPS_Status_01,Motor_Current,4.94,Amps,CAN_FD_1
288.000000,0x18F,EPS_Status_01,Inverter_Temp,42.26,C,CAN_FD_1
288.000000,0x20C,EPS_Feedback_02,Steering_Angle,14.78,Deg,CAN_FD_1
288.000000,0x20C,EPS_Feedback_02,System_Voltage,12.19,V,CAN_FD_1
289.000000,0x18F,EPS_Status_01,Motor_Current,5.19,Amps,CAN_FD_1
289.000000,0x18F,EPS_Status_01,Inverter_Temp,42.29,C,CAN_FD_1
289.000000,0x20C,EPS_Feedback_02,Steering_Angle,14.70,Deg,CAN_FD_1
289.000000,0x20C,EPS_Feedback_02,System_Voltage,12.20,V,CAN_FD_1
290.000000,0x18F,EPS_Status_01,Motor_Current,4.86,Amps,CAN_FD_1
290.000000,0x18F,EPS_Status_01,Inverter_Temp,42.30,C,CAN_FD_1
290.000000,0x20C,EPS_Feedback_02,Steering_Angle,13.85,Deg,CAN_FD_1
290.000000,0x20C,EPS_Feedback_02,System_Voltage,12.25,V,CAN_FD_1
291.000000,0x18F,EPS_Status_01,Motor_Current,4.80,Amps,CAN_FD_1
291.000000,0x18F,EPS_Status_01,Inverter_Temp,42.27,C,CAN_FD_1
291.000000,0x20C,EPS_Feedback_02,Steering_Angle,13.81,Deg,CAN_FD_1
291.000000,0x20C,EPS_Feedback_02,System_Voltage,12.19,V,CAN_FD_1
292.000000,0x18F,EPS_Status_01,Motor_Current,4.99,Amps,CAN_FD_1
292.000000,0x18F,EPS_Status_01,Inverter_Temp,42.29,C,CAN_FD_1
292.000000,0x20C,EPS_Feedback_02,Steering_Angle,13.45,Deg,CAN_FD_1
292.000000,0x20C,EPS_Feedback_02,System_Voltage,12.18,V,CAN_FD_1
293.000000,0x18F,EPS_Status_01,Motor_Current,4.65,Amps,CAN_FD_1
293.000000,0x18F,EPS_Status_01,Inverter_Temp,42.31,C,CAN_FD_1
293.000000,0x20C,EPS_Feedback_02,Steering_Angle,12.74,Deg,CAN_FD_1
293.000000,0x20C,EPS_Feedback_02,System_Voltage,12.22,V,CAN_FD_1
294.000000,0x18F,EPS_Status_01,Motor_Current,4.95,Amps,CAN_FD_1
294.000000,0x18F,EPS_Status_01,Inverter_Temp,42.29,C,CAN_FD_1
294.000000,0x20C,EPS_Feedback_02,Steering_Angle,12.59,Deg,CAN_FD_1
294.000000,0x20C,EPS_Feedback_02,System_Voltage,12.19,V,CAN_FD_1
295.000000,0x18F,EPS_Status_01,Motor_Current,4.90,Amps,CAN_FD_1
295.000000,0x18F,EPS_Status_01,Inverter_Temp,42.32,C,CAN_FD_1
295.000000,0x20C,EPS_Feedback_02,Steering_Angle,11.68,Deg,CAN_FD_1
295.000000,0x20C,EPS_Feedback_02,System_Voltage,12.27,V,CAN_FD_1
296.000000,0x18F,EPS_Status_01,Motor_Current,5.16,Amps,CAN_FD_1
296.000000,0x18F,EPS_Status_01,Inverter_Temp,42.32,C,CAN_FD_1
296.000000,0x20C,EPS_Feedback_02,Steering_Angle,11.97,Deg,CAN_FD_1
296.000000,0x20C,EPS_Feedback_02,System_Voltage,12.24,V,CAN_FD_1
297.000000,0x18F,EPS_Status_01,Motor_Current,4.80,Amps,CAN_FD_1
297.000000,0x18F,EPS_Status_01,Inverter_Temp,42.35,C,CAN_FD_1
297.000000,0x20C,EPS_Feedback_02,Steering_Angle,11.50,Deg,CAN_FD_1
297.000000,0x20C,EPS_Feedback_02,System_Voltage,12.15,V,CAN_FD_1
298.000000,0x18F,EPS_Status_01,Motor_Current,5.12,Amps,CAN_FD_1
298.000000,0x18F,EPS_Status_01,Inverter_Temp,42.30,C,CAN_FD_1
298.000000,0x20C,EPS_Feedback_02,Steering_Angle,10.86,Deg,CAN_FD_1
298.000000,0x20C,EPS_Feedback_02,System_Voltage,12.24,V,CAN_FD_1
299.000000,0x18F,EPS_Status_01,Motor_Current,5.04,Amps,CAN_FD_1
299.000000,0x18F,EPS_Status_01,Inverter_Temp,42.30,C,CAN_FD_1
299.000000,0x20C,EPS_Feedback_02,Steering_Angle,10.50,Deg,CAN_FD_1
299.000000,0x20C,EPS_Feedback_02,System_Voltage,12.23,V,CAN_FD_1
300.000000,0x18F,EPS_Status_01,Motor_Current,5.01,Amps,CAN_FD_1
300.000000,0x18F,EPS_Status_01,Inverter_Temp,42.29,C,CAN_FD_1
300.000000,0x20C,EPS_Feedback_02,Steering_Angle,9.59,Deg,CAN_FD_1
300.000000,0x20C,EPS_Feedback_02,System_Voltage,12.21,V,CAN_FD_1
301.000000,0x18F,EPS_Status_01,Motor_Current,5.33,Amps,CAN_FD_1
301.000000,0x18F,EPS_Status_01,Inverter_Temp,42.33,C,CAN_FD_1
301.000000,0x20C,EPS_Feedback_02,Steering_Angle,9.47,Deg,CAN_FD_1
301.000000,0x20C,EPS_Feedback_02,System_Voltage,12.23,V,CAN_FD_1
302.000000,0x18F,EPS_Status_01,Motor_Current,5.10,Amps,CAN_FD_1
302.000000,0x18F,EPS_Status_01,Inverter_Temp,42.27,C,CAN_FD_1
302.000000,0x20C,EPS_Feedback_02,Steering_Angle,8.44,Deg,CAN_FD_1
302.000000,0x20C,EPS_Feedback_02,System_Voltage,12.18,V,CAN_FD_1
303.000000,0x18F,EPS_Status_01,Motor_Current,5.15,Amps,CAN_FD_1
303.000000,0x18F,EPS_Status_01,Inverter_Temp,42.30,C,CAN_FD_1
303.000000,0x20C,EPS_Feedback_02,Steering_Angle,8.05,Deg,CAN_FD_1
303.000000,0x20C,EPS_Feedback_02,System_Voltage,12.15,V,CAN_FD_1
304.000000,0x18F,EPS_Status_01,Motor_Current,5.06,Amps,CAN_FD_1
304.000000,0x18F,EPS_Status_01,Inverter_Temp,42.29,C,CAN_FD_1
304.000000,0x20C,EPS_Feedback_02,Steering_Angle,7.22,Deg,CAN_FD_1
304.000000,0x20C,EPS_Feedback_02,System_Voltage,12.19,V,CAN_FD_1
305.000000,0x18F,EPS_Status_01,Motor_Current,5.01,Amps,CAN_FD_1
305.000000,0x18F,EPS_Status_01,Inverter_Temp,42.26,C,CAN_FD_1
305.000000,0x20C,EPS_Feedback_02,Steering_Angle,6.58,Deg,CAN_FD_1
305.000000,0x20C,EPS_Feedback_02,System_Voltage,12.25,V,CAN_FD_1
306.000000,0x18F,EPS_Status_01,Motor_Current,4.86,Amps,CAN_FD_1
306.000000,0x18F,EPS_Status_01,Inverter_Temp,42.28,C,CAN_FD_1
306.000000,0x20C,EPS_Feedback_02,Steering_Angle,5.96,Deg,CAN_FD_1
306.000000,0x20C,EPS_Feedback_02,System_Voltage,12.20,V,CAN_FD_1
307.000000,0x18F,EPS_Status_01,Motor_Current,4.90,Amps,CAN_FD_1
307.000000,0x18F,EPS_Status_01,Inverter_Temp,42.28,C,CAN_FD_1
307.000000,0x20C,EPS_Feedback_02,Steering_Angle,5.48,Deg,CAN_FD_1
307.000000,0x20C,EPS_Feedback_02,System_Voltage,12.22,V,CAN_FD_1
308.000000,0x18F,EPS_Status_01,Motor_Current,5.07,Amps,CAN_FD_1
308.000000,0x18F,EPS_Status_01,Inverter_Temp,42.32,C,CAN_FD_1
308.000000,0x20C,EPS_Feedback_02,Steering_Angle,4.79,Deg,CAN_FD_1
308.000000,0x20C,EPS_Feedback_02,System_Voltage,12.20,V,CAN_FD_1
309.000000,0x18F,EPS_Status_01,Motor_Current,4.79,Amps,CAN_FD_1
309.000000,0x18F,EPS_Status_01,Inverter_Temp,42.31,C,CAN_FD_1
309.000000,0x20C,EPS_Feedback_02,Steering_Angle,4.14,Deg,CAN_FD_1
309.000000,0x20C,EPS_Feedback_02,System_Voltage,12.17,V,CAN_FD_1
310.000000,0x18F,EPS_Status_01,Motor_Current,5.11,Amps,CAN_FD_1
310.000000,0x18F,EPS_Status_01,Inverter_Temp,42.30,C,CAN_FD_1
310.000000,0x20C,EPS_Feedback_02,Steering_Angle,3.14,Deg,CAN_FD_1
310.000000,0x20C,EPS_Feedback_02,System_Voltage,12.20,V,CAN_FD_1
311.000000,0x18F,EPS_Status_01,Motor_Current,4.95,Amps,CAN_FD_1
311.000000,0x18F,EPS_Status_01,Inverter_Temp,42.33,C,CAN_FD_1
311.000000,0x20C,EPS_Feedback_02,Steering_Angle,2.77,Deg,CAN_FD_1
311.000000,0x20C,EPS_Feedback_02,System_Voltage,12.23,V,CAN_FD_1
312.000000,0x18F,EPS_Status_01,Motor_Current,4.99,Amps,CAN_FD_1
312.000000,0x18F,EPS_Status_01,Inverter_Temp,42.31,C,CAN_FD_1
312.000000,0x20C,EPS_Feedback_02,Steering_Angle,1.58,Deg,CAN_FD_1
312.000000,0x20C,EPS_Feedback_02,System_Voltage,12.19,V,CAN_FD_1
313.000000,0x18F,EPS_Status_01,Motor_Current,5.23,Amps,CAN_FD_1
313.000000,0x18F,EPS_Status_01,Inverter_Temp,42.30,C,CAN_FD_1
313.000000,0x20C,EPS_Feedback_02,Steering_Angle,0.78,Deg,CAN_FD_1
313.000000,0x20C,EPS_Feedback_02,System_Voltage,12.22,V,CAN_FD_1
314.000000,0x18F,EPS_Status_01,Motor_Current,5.27,Amps,CAN_FD_1
314.000000,0x18F,EPS_Status_01,Inverter_Temp,42.33,C,CAN_FD_1
314.000000,0x20C,EPS_Feedback_02,Steering_Angle,-0.09,Deg,CAN_FD_1
314.000000,0x20C,EPS_Feedback_02,System_Voltage,12.17,V,CAN_FD_1
315.000000,0x18F,EPS_Status_01,Motor_Current,5.09,Amps,CAN_FD_1
315.000000,0x18F,EPS_Status_01,Inverter_Temp,42.34,C,CAN_FD_1
315.000000,0x20C,EPS_Feedback_02,Steering_Angle,-0.51,Deg,CAN_FD_1
315.000000,0x20C,EPS_Feedback_02,System_Voltage,12.20,V,CAN_FD_1
316.000000,0x18F,EPS_Status_01,Motor_Current,4.90,Amps,CAN_FD_1
316.000000,0x18F,EPS_Status_01,Inverter_Temp,42.33,C,CAN_FD_1
316.000000,0x20C,EPS_Feedback_02,Steering_Angle,-1.47,Deg,CAN_FD_1
316.000000,0x20C,EPS_Feedback_02,System_Voltage,12.18,V,CAN_FD_1
317.000000,0x18F,EPS_Status_01,Motor_Current,5.09,Amps,CAN_FD_1
317.000000,0x18F,EPS_Status_01,Inverter_Temp,42.29,C,CAN_FD_1
317.000000,0x20C,EPS_Feedback_02,Steering_Angle,-1.79,Deg,CAN_FD_1
317.000000,0x20C,EPS_Feedback_02,System_Voltage,12.18,V,CAN_FD_1
318.000000,0x18F,EPS_Status_01,Motor_Current,4.77,Amps,CAN_FD_1
318.000000,0x18F,EPS_Status_01,Inverter_Temp,42.30,C,CAN_FD_1
318.000000,0x20C,EPS_Feedback_02,Steering_Angle,-2.59,Deg,CAN_FD_1
318.000000,0x20C,EPS_Feedback_02,System_Voltage,12.21,V,CAN_FD_1
319.000000,0x18F,EPS_Status_01,Motor_Current,5.02,Amps,CAN_FD_1
319.000000,0x18F,EPS_Status_01,Inverter_Temp,42.31,C,CAN_FD_1
319.000000,0x20C,EPS_Feedback_02,Steering_Angle,-3.24,Deg,CAN_FD_1
319.000000,0x20C,EPS_Feedback_02,System_Voltage,12.26,V,CAN_FD_1
320.000000,0x18F,EPS_Status_01,Motor_Current,5.11,Amps,CAN_FD_1
320.000000,0x18F,EPS_Status_01,Inverter_Temp,42.34,C,CAN_FD_1
320.000000,0x20C,EPS_Feedback_02,Steering_Angle,-4.62,Deg,CAN_FD_1
320.000000,0x20C,EPS_Feedback_02,System_Voltage,12.25,V,CAN_FD_1
321.000000,0x18F,EPS_Status_01,Motor_Current,4.90,Amps,CAN_FD_1
321.000000,0x18F,EPS_Status_01,Inverter_Temp,42.30,C,CAN_FD_1
321.000000,0x20C,EPS_Feedback_02,Steering_Angle,-4.88,Deg,CAN_FD_1
321.000000,0x20C,EPS_Feedback_02,System_Voltage,12.23,V,CAN_FD_1
322.000000,0x18F,EPS_Status_01,Motor_Current,4.89,Amps,CAN_FD_1
322.000000,0x18F,EPS_Status_01,Inverter_Temp,42.31,C,CAN_FD_1
322.000000,0x20C,EPS_Feedback_02,Steering_Angle,-5.73,Deg,CAN_FD_1
322.000000,0x20C,EPS_Feedback_02,System_Voltage,12.20,V,CAN_FD_1
323.000000,0x18F,EPS_Status_01,Motor_Current,5.06,Amps,CAN_FD_1
323.000000,0x18F,EPS_Status_01,Inverter_Temp,42.34,C,CAN_FD_1
323.000000,0x20C,EPS_Feedback_02,Steering_Angle,-6.51,Deg,CAN_FD_1
323.000000,0x20C,EPS_Feedback_02,System_Voltage,12.18,V,CAN_FD_1
324.000000,0x18F,EPS_Status_01,Motor_Current,5.06,Amps,CAN_FD_1
324.000000,0x18F,EPS_Status_01,Inverter_Temp,42.32,C,CAN_FD_1
324.000000,0x20C,EPS_Feedback_02,Steering_Angle,-7.22,Deg,CAN_FD_1
324.000000,0x20C,EPS_Feedback_02,System_Voltage,12.22,V,CAN_FD_1
325.000000,0x18F,EPS_Status_01,Motor_Current,5.07,Amps,CAN_FD_1
325.000000,0x18F,EPS_Status_01,Inverter_Temp,42.31,C,CAN_FD_1
325.000000,0x20C,EPS_Feedback_02,Steering_Angle,-7.85,Deg,CAN_FD_1
325.000000,0x20C,EPS_Feedback_02,System_Voltage,12.19,V,CAN_FD_1
326.000000,0x18F,EPS_Status_01,Motor_Current,4.88,Amps,CAN_FD_1
326.000000,0x18F,EPS_Status_01,Inverter_Temp,42.36,C,CAN_FD_1
326.000000,0x20C,EPS_Feedback_02,Steering_Angle,-8.44,Deg,CAN_FD_1
326.000000,0x20C,EPS_Feedback_02,System_Voltage,12.25,V,CAN_FD_1
327.000000,0x18F,EPS_Status_01,Motor_Current,5.10,Amps,CAN_FD_1
327.000000,0x18F,EPS_Status_01,Inverter_Temp,42.34,C,CAN_FD_1
327.000000,0x20C,EPS_Feedback_02,Steering_Angle,-9.47,Deg,CAN_FD_1
327.000000,0x20C,EPS_Feedback_02,System_Voltage,12.18,V,CAN_FD_1
328.000000,0x18F,EPS_Status_01,Motor_Current,4.91,Amps,CAN_FD_1
328.000000,0x18F,EPS_Status_01,Inverter_Temp,42.31,C,CAN_FD_1
328.000000,0x20C,EPS_Feedback_02,Steering_Angle,-9.50,Deg,CAN_FD_1
328.000000,0x20C,EPS_Feedback_02,System_Voltage,12.24,V,CAN_FD_1
329.000000,0x18F,EPS_Status_01,Motor_Current,4.92,Amps,CAN_FD_1
329.000000,0x18F,EPS_Status_01,Inverter_Temp,42.33,C,CAN_FD_1
329.000000,0x20C,EPS_Feedback_02,Steering_Angle,-10.27,Deg,CAN_FD_1
329.000000,0x20C,EPS_Feedback_02,System_Voltage,12.20,V,CAN_FD_1
330.000000,0x18F,EPS_Status_01,Motor_Current,4.96,Amps,CAN_FD_1
330.000000,0x18F,EPS_Status_01,Inverter_Temp,42.34,C,CAN_FD_1
330.000000,0x20C,EPS_Feedback_02,Steering_Angle,-10.54,Deg,CAN_FD_1
330.000000,0x20C,EPS_Feedback_02,System_Voltage,12.20,V,CAN_FD_1
331.000000,0x18F,EPS_Status_01,Motor_Current,4.78,Amps,CAN_FD_1
331.000000,0x18F,EPS_Status_01,Inverter_Temp,42.34,C,CAN_FD_1
331.000000,0x20C,EPS_Feedback_02,Steering_Angle,-11.50,Deg,CAN_FD_1
331.000000,0x20C,EPS_Feedback_02,System_Voltage,12.22,V,CAN_FD_1
332.000000,0x18F,EPS_Status_01,Motor_Current,4.94,Amps,CAN_FD_1
332.000000,0x18F,EPS_Status_01,Inverter_Temp,42.35,C,CAN_FD_1
332.000000,0x20C,EPS_Feedback_02,Steering_Angle,-11.64,Deg,CAN_FD_1
332.000000,0x20C,EPS_Feedback_02,System_Voltage,12.18,V,CAN_FD_1
333.000000,0x18F,EPS_Status_01,Motor_Current,4.98,Amps,CAN_FD_1
333.000000,0x18F,EPS_Status_01,Inverter_Temp,42.35,C,CAN_FD_1
333.000000,0x20C,EPS_Feedback_02,Steering_Angle,-12.19,Deg,CAN_FD_1
333.000000,0x20C,EPS_Feedback_02,System_Voltage,12.22,V,CAN_FD_1
334.000000,0x18F,EPS_Status_01,Motor_Current,5.08,Amps,CAN_FD_1
334.000000,0x18F,EPS_Status_01,Inverter_Temp,42.31,C,CAN_FD_1
334.000000,0x20C,EPS_Feedback_02,Steering_Angle,-12.78,Deg,CAN_FD_1
334.000000,0x20C,EPS_Feedback_02,System_Voltage,12.18,V,CAN_FD_1
335.000000,0x18F,EPS_Status_01,Motor_Current,4.69,Amps,CAN_FD_1
335.000000,0x18F,EPS_Status_01,Inverter_Temp,42.34,C,CAN_FD_1
335.000000,0x20C,EPS_Feedback_02,Steering_Angle,-12.54,Deg,CAN_FD_1
335.000000,0x20C,EPS_Feedback_02,System_Voltage,12.21,V,CAN_FD_1
336.000000,0x18F,EPS_Status_01,Motor_Current,4.78,Amps,CAN_FD_1
336.000000,0x18F,EPS_Status_01,Inverter_Temp,42.35,C,CAN_FD_1
336.000000,0x20C,EPS_Feedback_02,Steering_Angle,-13.22,Deg,CAN_FD_1
336.000000,0x20C,EPS_Feedback_02,System_Voltage,12.23,V,CAN_FD_1
337.000000,0x18F,EPS_Status_01,Motor_Current,4.96,Amps,CAN_FD_1
337.000000,0x18F,EPS_Status_01,Inverter_Temp,42.32,C,CAN_FD_1
337.000000,0x20C,EPS_Feedback_02,Steering_Angle,-13.63,Deg,CAN_FD_1
337.000000,0x20C,EPS_Feedback_02,System_Voltage,12.16,V,CAN_FD_1
338.000000,0x18F,EPS_Status_01,Motor_Current,5.10,Amps,CAN_FD_1
338.000000,0x18F,EPS_Status_01,Inverter_Temp,42.34,C,CAN_FD_1
338.000000,0x20C,EPS_Feedback_02,Steering_Angle,-14.28,Deg,CAN_FD_1
338.000000,0x20C,EPS_Feedback_02,System_Voltage,12.18,V,CAN_FD_1
339.000000,0x18F,EPS_Status_01,Motor_Current,4.99,Amps,CAN_FD_1
339.000000,0x18F,EPS_Status_01,Inverter_Temp,42.35,C,CAN_FD_1
339.000000,0x20C,EPS_Feedback_02,Steering_Angle,-14.43,Deg,CAN_FD_1
339.000000,0x20C,EPS_Feedback_02,System_Voltage,12.18,V,CAN_FD_1
340.000000,0x18F,EPS_Status_01,Motor_Current,4.90,Amps,CAN_FD_1
340.000000,0x18F,EPS_Status_01,Inverter_Temp,42.33,C,CAN_FD_1
340.000000,0x20C,EPS_Feedback_02,Steering_Angle,-14.63,Deg,CAN_FD_1
